,state,handgun,long_gun,multiple,month
559,Florida,69047.0,27750.800000000003,4276,2
560,Georgia,26987.4,11821.7,1984,2
561,Guam,93.50000000000001,48.400000000000006,8,2
562,Hawaii,0.0,0.0,0,2
563,Idaho,4860.900000000001,4753.1,554,2
564,Illinois,33265.100000000006,14897.300000000001,2070,2
565,Indiana,35610.3,16441.7,1870,2
566,Iowa,306.90000000000003,3144.9,14,2
567,Kansas,10347.7,6781.500000000001,1050,2
568,Kentucky,21167.300000000003,11455.400000000001,2274,2
569,Louisiana,18121.4,9934.1,1546,2
570,Maine,5968.6,3557.4,322,2
571,Mariana Islands,0.0,1.1,0,2
572,Maryland,4804.8,6383.3,76,2
573,Massachusetts,6878.3,3121.8,338,2
574,Michigan,21755.800000000003,11988.900000000001,516,2
575,Minnesota,14029.400000000001,10598.5,800,2
576,Mississippi,16825.600000000002,7923.300000000001,1206,2
577,Missouri,33882.200000000004,18377.7,2910,2
578,Montana,4156.900000000001,4566.1,650,2
579,Nebraska,169.4,2285.8,22,2
580,Nevada,7307.3,3426.5000000000005,666,2
581,New Hampshire,7477.8,3810.4,10,2
582,New Jersey,6607.700000000001,3974.3,0,2
583,New Mexico,8200.5,5553.900000000001,1012,2
584,New York,13159.300000000001,16856.4,406,2
585,North Carolina,1697.3000000000002,16428.5,864,2
586,North Dakota,2310.0,2660.9,170,2
587,Ohio,50004.9,22819.500000000004,3746,2
588,Oklahoma,20882.4,11829.400000000001,2580,2
589,Oregon,18827.600000000002,12831.500000000002,0,2
590,Pennsylvania,68126.3,12970.1,0,2
591,Puerto Rico,973.5000000000001,167.20000000000002,44,2
592,Rhode Island,1416.8000000000002,932.8000000000001,304,2
593,South Carolina,17320.600000000002,7531.700000000001,1076,2
594,South Dakota,4587.0,4409.900000000001,504,2
595,Tennessee,40082.9,19933.100000000002,3092,2
596,Texas,79842.40000000001,41778.0,7782,2
597,Utah,4854.3,4400.0,440,2
598,Vermont,2500.3,1849.1000000000001,172,2
599,Virgin Islands,27.500000000000004,4.4,0,2
600,Virginia,33093.5,17542.800000000003,0,2
601,Washington,22641.300000000003,13190.1,1726,2
602,West Virginia,11820.6,8179.6,1514,2
603,Wisconsin,21411.5,13674.1,124,2
604,Wyoming,2515.7000000000003,2239.6000000000004,300,2
605,Alabama,27989.500000000004,16263.500000000002,1768,1
606,Alaska,3144.9,2469.5,328,1
607,Arizona,17319.5,9363.2,1150,1
608,Arkansas,8749.400000000001,6580.200000000001,680,1
609,California,57352.9,36267.0,0,1
610,Colorado,25869.800000000003,14659.7,2472,1
611,Connecticut,14405.6,4802.6,0,1
612,Delaware,2802.8,1768.8000000000002,146,1
613,District of Columbia,57.2,3.3000000000000003,0,1
614,Florida,68293.5,28991.600000000002,4072,1
615,Georgia,20059.600000000002,10665.6,1128,1
616,Guam,112.2,62.7,12,1
617,Hawaii,0.0,0.0,0,1
618,Idaho,4643.1,4202.0,312,1
619,Illinois,35323.200000000004,14155.900000000001,1626,1
620,Indiana,32618.300000000003,15791.600000000002,1878,1
621,Iowa,321.20000000000005,2860.0000000000005,18,1
622,Kansas,10115.6,7238.000000000001,762,1
623,Kentucky,15231.7,8484.300000000001,832,1
624,Louisiana,17033.5,11411.400000000001,1284,1
625,Maine,5087.5,3359.4,304,1
626,Mariana Islands,0.0,3.3000000000000003,0,1
627,Maryland,4379.1,6095.1,32,1
628,Massachusetts,7932.1,3850.0000000000005,402,1
629,Michigan,19405.100000000002,10994.5,430,1
630,Minnesota,13668.6,9486.400000000001,828,1
631,Mississippi,11282.7,7384.3,730,1
632,Missouri,31878.000000000004,17262.300000000003,1910,1
633,Montana,3689.4,3931.4,410,1
634,Nebraska,196.9,2481.6000000000004,26,1
635,Nevada,6670.400000000001,3118.5000000000005,514,1
636,New Hampshire,7860.6,3950.1000000000004,8,1
637,New Jersey,4972.0,4405.5,0,1
638,New Mexico,6513.1,4626.6,576,1
639,New York,13222.000000000002,17007.100000000002,400,1
640,North Carolina,1485.0000000000002,14245.000000000002,356,1
641,North Dakota,2374.9,2809.4,162,1
642,Ohio,41830.8,20474.300000000003,2644,1
643,Oklahoma,20556.800000000003,11949.300000000001,1778,1
644,Oregon,17523.0,11443.300000000001,0,1
645,Pennsylvania,63090.50000000001,11246.400000000001,0,1
646,Puerto Rico,1034.0,161.70000000000002,42,1
647,Rhode Island,1554.3000000000002,987.8000000000001,354,1
648,South Carolina,13618.000000000002,6917.900000000001,652,1
649,South Dakota,4160.200000000001,4196.5,342,1
650,Tennessee,33452.100000000006,18228.100000000002,2542,1
651,Texas,79888.6,42235.600000000006,5400,1
652,Utah,5128.200000000001,4019.4000000000005,348,1
653,Vermont,2049.3,1516.9,130,1
654,Virgin Islands,28.6,0.0,2,1
655,Virginia,29736.300000000003,17268.9,0,1
656,Washington,22469.7,12490.500000000002,1190,1
657,West Virginia,8160.900000000001,6055.500000000001,698,1
658,Wisconsin,19765.9,11831.6,84,1
659,Wyoming,2399.1000000000004,2181.3,208,1
