,state,handgun,long_gun,multiple,month
559,Florida,58070.100000000006,27309.7,3948,2
560,Georgia,24681.800000000003,12282.6,1924,2
561,Guam,94.60000000000001,51.7,6,2
562,Hawaii,0.0,0.0,0,2
563,Idaho,4095.3,4856.5,548,2
564,Illinois,25975.4,14716.900000000001,2028,2
565,Indiana,26810.300000000003,15015.000000000002,1306,2
566,Iowa,294.8,3282.4,14,2
567,Kansas,8463.400000000001,6719.900000000001,954,2
568,Kentucky,15299.900000000001,10434.6,2084,2
569,Louisiana,14769.7,10688.7,1286,2
570,Maine,3258.2000000000003,2799.5,290,2
571,Mariana Islands,0.0,3.3000000000000003,0,2
572,Maryland,3096.5000000000005,5137.0,46,2
573,Massachusetts,5083.1,2391.4,258,2
574,Michigan,14402.300000000001,10896.6,400,2
575,Minnesota,10830.6,10843.800000000001,748,2
576,Mississippi,12714.900000000001,7660.400000000001,1048,2
577,Missouri,28652.800000000003,17443.800000000003,2692,2
578,Montana,3495.8,4672.8,628,2
579,Nebraska,146.3,2371.6000000000004,4,2
580,Nevada,5871.8,3410.0000000000005,542,2
581,New Hampshire,4602.400000000001,2781.9,6,2
582,New Jersey,4511.1,3305.5000000000005,0,2
583,New Mexico,6642.900000000001,5087.5,894,2
584,New York,9363.2,14677.300000000001,306,2
585,North Carolina,1500.4,16101.800000000001,792,2
586,North Dakota,2048.2000000000003,3061.3,188,2
587,Ohio,37550.700000000004,20719.600000000002,3190,2
588,Oklahoma,17876.100000000002,11950.400000000001,2482,2
589,Oregon,14553.000000000002,12025.2,0,2
590,Pennsylvania,57074.600000000006,9599.7,0,2
591,Puerto Rico,1159.4,205.70000000000002,46,2
592,Rhode Island,1014.2,698.5,272,2
593,South Carolina,15214.1,7779.200000000001,1004,2
594,South Dakota,3793.9,4583.700000000001,422,2
595,Tennessee,29775.9,18439.300000000003,2452,2
596,Texas,66224.40000000001,43777.8,6978,2
597,Utah,4034.8,4419.8,434,2
598,Vermont,1813.9,1563.1000000000001,130,2
599,Virgin Islands,8.8,2.2,0,2
600,Virginia,26398.9,16760.7,0,2
601,Washington,17348.100000000002,12577.400000000001,1482,2
602,West Virginia,10491.800000000001,8490.900000000001,1442,2
603,Wisconsin,14665.2,13597.1,122,2
604,Wyoming,2344.1000000000004,2301.2000000000003,310,2
605,Alabama,17920.100000000002,14238.400000000001,1478,1
606,Alaska,2682.9,2255.0,214,1
607,Arizona,11643.500000000002,7488.8,1020,1
608,Arkansas,5824.500000000001,6336.000000000001,638,1
609,California,41316.0,25876.4,0,1
610,Colorado,17312.9,13125.2,1794,1
611,Connecticut,10901.0,4280.1,0,1
612,Delaware,2101.0,1755.6000000000001,168,1
613,District of Columbia,60.50000000000001,6.6000000000000005,0,1
614,Florida,48299.9,24132.9,3504,1
615,Georgia,15015.000000000002,10208.0,1156,1
616,Guam,111.10000000000001,53.900000000000006,2,1
617,Hawaii,0.0,0.0,0,1
618,Idaho,2824.8,3676.2000000000003,306,1
619,Illinois,22750.2,13423.300000000001,1636,1
620,Indiana,20276.300000000003,13128.500000000002,1194,1
621,Iowa,216.70000000000002,2734.6000000000004,18,1
622,Kansas,6296.400000000001,6134.700000000001,608,1
623,Kentucky,10591.900000000001,8429.300000000001,1070,1
624,Louisiana,11836.000000000002,11393.800000000001,996,1
625,Maine,2878.7000000000003,2513.5,234,1
626,Mariana Islands,0.0,0.0,0,1
627,Maryland,2796.2000000000003,5274.5,24,1
628,Massachusetts,5652.900000000001,2824.8,246,1
629,Michigan,10186.0,8715.300000000001,382,1
630,Minnesota,8999.1,8743.900000000001,648,1
631,Mississippi,7477.8,6842.000000000001,628,1
632,Missouri,23367.300000000003,15337.300000000001,1800,1
633,Montana,2424.4,3718.0000000000005,360,1
634,Nebraska,185.9,2262.7000000000003,12,1
635,Nevada,4329.6,2808.3,482,1
636,New Hampshire,4506.700000000001,2917.2000000000003,0,1
637,New Jersey,4239.400000000001,3479.3,0,1
638,New Mexico,5002.8,4057.9000000000005,776,1
639,New York,9902.2,13725.800000000001,282,1
640,North Carolina,1420.1000000000001,14347.300000000001,426,1
641,North Dakota,1839.2,3072.3,166,1
642,Ohio,28894.800000000003,17804.600000000002,2328,1
643,Oklahoma,14557.400000000001,10792.1,1664,1
644,Oregon,11661.1,9642.6,0,1
645,Pennsylvania,49462.600000000006,8580.0,0,1
646,Puerto Rico,1134.1000000000001,162.8,36,1
647,Rhode Island,974.6,684.2,280,1
648,South Carolina,9643.7,6771.6,578,1
649,South Dakota,2638.9,3994.1000000000004,294,1
650,Tennessee,24416.7,16507.7,1940,1
651,Texas,48568.3,40036.700000000004,4612,1
652,Utah,3215.3,3648.7000000000003,270,1
653,Vermont,1288.1000000000001,1189.1000000000001,92,1
654,Virgin Islands,7.700000000000001,4.4,0,1
655,Virginia,23125.300000000003,15876.300000000001,0,1
656,Washington,15159.1,10360.900000000001,946,1
657,West Virginia,7569.1,6463.6,812,1
658,Wisconsin,10673.300000000001,10143.1,98,1
659,Wyoming,1810.6000000000001,2013.0000000000002,200,1
